MAZ,TAZ,Unnamed: 0,taz,luz_id,pop,hhp,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,hhs,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,emp_gov,emp_mil,emp_ag_min,emp_bus_svcs,emp_fin_res_mgm,emp_educ,emp_hlth,emp_ret,emp_trn_wrh,emp_con,emp_utl,emp_mnf,emp_whl,emp_ent,emp_accm,emp_food,emp_oth,emp_non_ws_wfh,emp_non_ws_oth,emp_total,pseudomsa,zip09,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,hotelroomtotal,parkactive,openspaceparkpreserve,beachactive,district27,milestocoast,acres,land_acres,effective_acres,truckregiontype,ech_dist,hch_dist,adultschenrl,hstallsoth,hstallssam,numfreehrs,dstallsoth,dstallssam,mstallsoth,mstallssam,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,microtransit,nev,mgra,exp_hourly,exp_daily,exp_monthly,parking_type,parking_spaces,poe_id,external_work,external_nonwork,external_TAZ,external_MAZ,walk_dist_local_bus,walk_dist_premium_transit,micro_dist_local_bus,micro_dist_premium_transit,ML_DIST,AVGTTS,PCTDETOUR,terminal_time
8531,1765,8530,1765,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,15,44,2,92103,217,0,0,0,0,0.0,0.0,0.0,27,1.63,4.528879998,4.528879998,4.528879998,1,432801,432801,0,5,10,0,5,10,5,10,0,0,0,0,0,999,0,0,144,10.8771,44.8178,22.2825,7.9738,3,3,3,42944.1764,0,0,8531,1.8373575726589555,14.04964651742744,119.16496104914404,2,12.0,0.0,0.0,0.0,0.0,0.0,0.154,0.153,0.154,0.153,7.8581,0.00397,0.0,0.0
8553,1665,8552,1665,2,35,35,23,23,0,0,21,21,0,0,1.666666667,0,0,2,2,0,2,0,2,2,3,2,6,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,2,10,26,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.79,5.285101481,5.285101481,5.285101481,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,91,8.1623,5.6703,17.4478,0.5562,2,1,2,14795.5261,0,0,8553,1.940175797606748,11.315344926393545,91.74669287899746,2,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.666,0.273,0.666,8.714,0.00376,0.0,0.0
8554,1705,8553,1705,2,38,38,25,25,0,0,23,23,0,0,1.652173913,0,0,2,2,2,2,0,2,2,3,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,13,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.8,4.626805004,4.626805004,4.626805004,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,88,8.9732,5.5417,18.9007,0.5833,2,1,2,15643.1155,0,0,8554,1.8413666332624017,11.219003275077773,92.34395793825726,2,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.616,0.323,0.616,8.6198,0.00376,0.0,0.0
8560,1505,8559,1505,1,54,54,24,24,0,0,22,22,0,0,2.454545455,0,0,0,0,2,1,0,2,1,2,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,16,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.29,5.03454397,5.03454397,5.03454397,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,163,3.8908,1.0277,9.0681,0.1789,3,1,1,6461.3183,0,0,8560,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.864,0.203,0.864,8.1725,0.00383,0.0,0.0
8578,1766,8577,1766,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4476,0,0,0,0,0,0,0,0,0,0,0,15,4494,2,92103,0,0,0,0,0,0.0,24.11004,0.0,27,2.06,52.79801991,52.79801991,41.94752683,1,432801,432801,0,45,72,0,45,72,45,72,0,0,0,0,0,999,0,0,38,7.6368,56.1936,15.573,1.5105,1,3,2,45930.5942,0,0,8578,1.6528043971992563,11.98548695768696,99.95711299153903,1,1510.0,0.0,0.0,0.0,0.0,0.0,0.246,0.577,0.246,0.577,7.4571,0.00395,0.0,0.0
8582,1818,8581,1818,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,464,0,0,0,0,0,0,0,0,0,0,513,0,0,1181,2185,1,92101,0,0,0,0,0,1.902994,0.0,0.0,15,0.1,29.63662452,29.63662452,29.63662452,1,432801,432801,0,607,632,0,607,632,607,632,0,0,0,0,0,999,0,0,111,18.4907,50.9125,38.9022,19.275,2,3,3,57481.4129,0,0,8582,3.988501809410943,17.5719979944516,134.2194896570482,1,799.0,0.0,0.0,0.0,0.0,0.0,0.326,0.062,0.326,0.062,10.6345,0.00362,0.0,0.0
8619,1677,8618,1677,2,72,72,47,40,7,0,43,36,7,0,1.674418605,0,0,4,2,2,3,1,4,3,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.61,6.98623354,6.98623354,6.98623354,1,432801,432801,0,2,155,0,2,155,2,155,0,0,0,0,0,999,0,0,101,8.4707,10.8486,17.6535,2.6646,2,2,2,18241.3085,0,0,8619,2.2829066146134034,12.612596194182755,100.35804452915974,2,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.681,0.184,0.681,9.0335,0.00367,0.0,0.0
8742,1619,8741,1619,28,321,321,129,0,129,0,129,0,129,0,2.488372093,0,0,11,8,19,9,10,8,9,16,11,28,0,0,0,0,2,0,0,1,0,6,0,0,2,0,0,0,0,0,13,24,2,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.19,1.370292682,1.370292682,1.370292682,1,432801,432801,0,15,26,0,15,26,15,26,0,0,0,0,0,999,0,0,123,12.6349,29.935,26.5954,6.1725,2,2,3,36179.4809,0,0,8742,3.587207038236614,16.086927779065192,122.19269165464095,1,24.0,0.0,0.0,0.0,0.0,0.0,0.117,0.294,0.117,0.294,9.4363,0.00368,0.0,0.0
8745,1457,8744,1457,32,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,871,0,0,0,0,0,0,0,7,0,10,889,2,92101,0,0,0,0,0,0.762813,0.0,0.0,26,0.28,378.8938418,378.8938418,378.8938418,1,432801,432801,0,112,223,0,112,223,112,223,0,0,0,0,0,999,0,0,9,0.0,10.87,0.1024,0.6828,1,2,1,7022.3511,0,0,8745,3.527482564848174,12.822951315731832,92.9295742172604,1,286.0,0.0,0.0,0.0,0.0,0.0,0.069,0.949,0.069,0.949,9.677,0.0036,0.0,0.0
8749,1631,8748,1631,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,31,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.18,3.677546192,3.677546192,3.677546192,1,432801,432801,0,262,298,0,235,272,235,272,0,0,0,0,0,999,0,0,98,15.4624,55.7158,30.8617,8.2644,2,3,3,55409.5661,0,0,8749,3.931767804285976,20.196862699150063,135.48300053058574,1,194.0,0.0,0.0,0.0,0.0,0.0,0.205,0.21,0.205,0.21,10.2609,0.00367,0.0,0.0
8769,1806,8768,1806,2,130,41,34,0,34,0,33,0,33,0,1.242424242,89,0,3,4,4,1,6,4,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,9,31,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.64,2.013328307,2.013328307,2.013328307,1,432801,432801,0,30,71,0,26,67,26,67,0,0,0,0,0,999,0,0,162,15.2638,61.2024,31.1083,6.0569,3,3,3,59078.8349,0,0,8769,3.668732323734696,17.058668537166522,128.9587714986533,1,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.176,9.4613,0.00375,0.0,0.0
8771,1771,8770,1771,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,54,0,0,0,0,0,11,0,0,31,127,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.37,2.660955144,2.660955144,2.660955144,1,432801,432801,0,79,293,0,64,278,64,278,0,0,0,0,0,999,0,0,159,18.5665,91.5093,36.4704,21.9472,3,3,3,81906.9936,0,0,8771,4.606970222450654,20.58054396403409,139.5103214055725,1,205.0,0.0,0.0,0.0,0.0,0.0,0.002,0.147,0.002,0.147,10.2168,0.00369,0.0,0.0
8779,1556,8778,1556,2,54,54,33,25,8,0,31,23,8,0,1.741935484,0,0,0,4,2,3,2,3,7,2,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,13,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.26,5.373984474,5.373984474,5.373984474,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,101,7.5151,12.8629,16.1962,2.0667,2,2,2,18597.8063,0,0,8779,0.828341896592021,6.513423405988275,54.998167165216735,2,0.0,0.0,0.0,0.0,0.0,0.0,0.491,0.335,0.491,0.335,8.5283,0.00366,0.0,0.0
8791,1704,8790,1704,2,87,87,57,45,12,0,56,45,11,0,1.553571429,0,0,3,4,4,4,6,10,6,7,0,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,6,10,22,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.42,5.486786858,5.486786858,5.486786858,1,432801,432801,0,49,97,0,49,97,49,97,0,0,0,0,0,999,1,0,159,11.6656,23.6593,24.3477,9.6729,3,2,3,30724.5243,0,0,8791,1.6926549009263687,12.873147935106894,108.79658074175946,2,246.0,0.0,0.0,0.0,0.0,0.0,0.214,0.338,0.214,0.338,8.0994,0.00387,0.0,0.0
8794,1502,8793,1502,30,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.95,6.332544416,6.332544416,6.332544416,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,110,4.1609,13.0362,8.9692,2.0755,2,2,1,14083.4366,0,0,8794,1.3937217689440362,6.203976068673281,47.22052781753232,2,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,0.132,0.922,0.132,8.8052,0.00371,0.0,0.0
8807,1470,8806,1470,1,59,59,25,25,0,0,24,24,0,0,2.458333333,0,0,0,0,2,1,1,3,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.05,5.786611364,5.786611364,5.786611364,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,124,3.1081,1.605,7.4102,1.098,2,1,1,5769.7425,0,0,8807,0.4408274094551207,1.5467993086930278,16.4846683945368,2,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.979,0.391,0.979,7.9496,0.00391,0.0,0.0
8813,2095,8812,2095,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2538,0,0,0,0,0,0,0,0,0,0,16,0,448,3007,2,92103,555,46,0,0,0,0.0,0.0,0.0,8,2.55,21.67293117,21.67293117,21.67293117,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,200,13.5747,15.5392,28.1635,4.4659,3,2,3,27969.7431,0,0,8813,1.0537641060925258,8.163873057864095,74.51621647799233,2,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.411,0.273,0.411,7.1329,0.00397,0.0,0.0
8827,1153,8826,1153,24,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.03,4.849730436,4.849730436,4.849730436,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,10,0.0,40.9158,0.0,9.9082,1,3,1,26186.1314,0,0,8827,4.448606993871729,18.757777644072146,136.60479764161934,2,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.768,0.768,0.768,11.239,0.00374,0.0,0.0
8838,1809,8837,1809,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,12,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.64,1.849693042,1.849693042,1.849693042,1,432801,432801,0,224,224,0,211,211,211,211,0,0,0,0,0,999,0,0,188,22.8491,95.9089,46.0907,16.8132,3,3,3,90879.7519,0,0,8838,4.077592878537901,18.91445121502145,136.1853490182782,1,332.0,0.0,0.0,0.0,0.0,0.0,0.053,0.053,0.053,0.053,9.7655,0.00376,0.0,0.0
8861,1601,8860,1601,1,307,307,182,0,182,0,172,0,172,0,1.784883721,0,0,13,16,5,9,18,20,6,11,30,44,0,0,0,56,32,0,32,1,0,2,0,0,0,0,0,55,0,24,90,292,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.6,2.036778317,2.036778317,2.036778317,1,432801,432801,0,93,185,0,91,181,91,181,0,0,0,0,0,999,0,0,169,7.5042,6.8172,16.1093,2.5226,3,1,2,14672.949,0,0,8861,1.3329485285087617,8.510239927322841,73.60654344486184,1,243.0,0.0,0.0,0.0,0.0,0.0,0.069,0.069,0.069,0.069,7.9175,0.00378,0.0,0.0
8877,1562,8876,1562,30,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.73,8.690294031,8.690294031,8.690294031,1,432801,432801,0,221,441,0,221,441,221,441,0,0,0,0,0,999,0,0,104,3.5604,12.1681,7.6995,1.8606,2,2,1,12715.2285,0,0,8877,1.668114664301325,7.140462308244636,54.6474803332214,1,281.0,0.0,0.0,0.0,0.0,0.0,0.826,0.419,0.826,0.419,9.0179,0.00371,0.0,0.0
8881,1574,8880,1574,2,29,29,16,16,0,0,15,15,0,0,1.933333333,0,0,0,1,1,2,1,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.8,1.583031801,1.583031801,1.583031801,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,82,3.6599,8.2028,7.9298,1.0428,2,1,1,10324.8594,0,0,8881,1.7921563181854958,7.926051935798989,61.41837042737128,2,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.557,0.801,0.557,8.7976,0.00373,0.0,0.0
8909,1594,8908,1594,2,22,22,13,13,0,0,12,12,0,0,1.833333333,0,0,0,2,0,1,1,1,2,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,13,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.37,1.923373203,1.923373203,1.923373203,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,153,8.6536,6.3288,18.5194,2.2652,3,1,2,15902.817,0,0,8909,1.357493934055751,9.06951143383295,80.63062569673438,2,28.0,0.0,0.0,0.0,0.0,0.0,0.035,0.207,0.035,0.207,8.3334,0.00374,0.0,0.0
8915,1628,8914,1628,2,91,91,51,48,3,0,46,44,2,0,1.97826087,0,0,1,3,4,5,3,5,4,1,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,11,19,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.84,10.27278202,10.27278202,10.15286434,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,52,6.7926,1.3526,14.6876,0.1668,1,1,2,10265.6871,0,0,8915,1.7324593448057672,9.244493682821696,76.09610611454062,2,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.771,0.284,0.771,8.582,0.0038,0.0,0.0
8928,1539,8927,1539,2,91,91,55,15,40,0,53,14,39,0,1.716981132,0,0,1,6,3,5,3,5,10,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.99,2.066602773,2.066602773,2.066602773,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,111,6.3771,12.6162,13.9098,2.7761,2,2,2,16976.6578,0,0,8928,1.6001122295557455,7.444779792988772,57.7398512165941,2,78.0,0.0,0.0,0.0,0.0,0.0,0.712,0.182,0.712,0.182,8.6403,0.00366,0.0,0.0
8930,1642,8929,1642,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,34,0,0,12,110,1,92101,0,0,0,0,341,0.0,0.0,0.0,15,0.15,1.735042363,1.735042363,1.735042363,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,97,16.7312,59.3286,33.2924,15.881,2,3,3,59277.4293,0,0,8930,4.262774037253715,21.09925053441268,137.25830273115412,1,102.0,0.0,0.0,0.0,0.0,0.0,0.272,0.229,0.272,0.229,10.3828,0.00366,0.0,0.0
8941,2026,8940,2026,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,204,0,0,0,0,0,0,22,276,2,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.28,41.00242713,41.00242713,41.00242713,1,432801,432801,0,4,4,0,4,4,4,4,0,0,0,0,0,999,0,0,44,1.6284,19.3996,3.7608,4.4375,1,2,1,14822.6317,0,0,8941,3.370193689587345,15.583990342304002,123.8172607478904,2,4.0,0.0,0.0,0.0,0.0,0.0,0.349,0.508,0.349,0.508,10.771,0.0037,0.0,0.0
9009,1844,9008,1844,28,109,79,68,0,68,0,60,0,60,0,1.316666667,30,0,9,7,4,6,6,6,6,2,3,11,0,0,0,18,9,0,0,7,0,0,0,1,2,0,9,257,0,1,37,341,1,92101,0,0,0,0,35,0.0,0.0,0.0,15,0.55,2.441405622,2.441405622,2.441405622,1,432801,432801,0,21,95,0,0,74,0,74,0,0,0,0,0,999,0,0,201,22.7304,88.4279,45.7666,19.7105,3,3,3,85884.5315,0,0,9009,4.020413070639695,18.804633111381005,137.3520297975866,1,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.084,0.00377,0.0,0.0
9062,1721,9061,1721,2,65,65,43,43,0,0,38,38,0,0,1.710526316,0,0,4,3,3,3,1,3,3,5,3,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,19,2,92103,0,0,0,0,0,0.0,0.16605,0.0,27,0.76,9.373014525,9.373014525,9.373014525,1,432801,432801,0,0,434,0,0,434,0,434,0,0,0,0,0,999,0,0,35,7.9908,10.9113,16.7952,1.4389,1,2,2,17732.176,0,0,9062,2.09971498683745,12.47203742606836,102.23587281824204,2,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.851,0.354,0.851,8.861,0.00378,0.0,0.0
9063,1716,9062,1716,2,28,28,19,19,0,0,17,17,0,0,1.647058824,0,0,1,1,1,1,1,2,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,2,92103,0,0,0,0,0,0.0,1.259865,0.0,27,1.08,4.44267188,4.44267188,4.44267188,1,432801,432801,0,1,1,0,1,1,1,1,0,0,0,0,0,999,0,0,103,12.4056,12.3351,25.5613,1.812,2,2,3,24253.6852,0,0,9063,1.4381005755559826,11.155334775307022,97.74669483386516,2,46.0,0.0,0.0,0.0,0.0,0.0,0.15,0.307,0.15,0.307,8.5248,0.00384,0.0,0.0
9064,1586,9063,1586,1,52,52,30,30,0,0,29,29,0,0,1.793103448,0,0,2,3,0,2,3,4,0,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,17,2,92103,0,0,0,0,0,0.0,4.509904,0.0,27,1.63,12.69536933,12.69536933,12.68683732,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,105,3.8895,2.0752,8.7986,0.277,2,1,1,6959.2359,0,0,9064,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.719,0.274,0.719,7.7454,0.0038,0.0,0.0
9065,1586,9064,1586,1,50,50,29,24,5,0,28,23,5,0,1.785714286,0,0,2,3,0,2,3,4,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,92103,0,0,0,0,0,0.0,6.246379,0.0,27,1.77,9.426888111,9.426888111,4.893128125,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,124,5.9911,6.0116,13.1376,2.3548,2,1,2,12255.5316,0,0,9065,1.403288325289715,8.875238004587995,76.53826222181915,2,56.0,0.0,0.0,0.0,0.0,0.0,0.204,0.335,0.204,0.335,7.7454,0.0038,0.0,0.0
9066,1586,9065,1586,1,65,65,37,37,0,0,36,36,0,0,1.805555556,0,0,2,4,0,2,4,4,1,2,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,10,18,2,92103,0,0,0,0,0,0.0,5.563532,0.0,27,1.92,11.62279776,11.62279776,7.567464215,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,63,5.3503,5.4975,11.765,2.1175,1,1,2,11047.9708,0,0,9066,1.4828377688622805,9.27196922356626,80.0109647461325,2,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.592,0.357,0.592,7.7454,0.0038,0.0,0.0
9067,1660,9066,1660,1,91,91,53,26,27,0,51,25,26,0,1.784313725,0,0,4,4,1,3,5,6,2,3,9,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,9,18,36,2,92103,0,0,0,0,0,0.0,12.646251,0.0,27,1.82,17.95039511,17.95039511,5.935691095,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,89,9.2971,9.9239,19.7346,4.1698,2,1,2,18981.3936,0,0,9067,1.5990725254169458,11.208514105983856,93.75415022681834,2,96.0,0.0,0.0,0.0,0.0,0.0,0.317,0.282,0.317,0.282,7.7503,0.00384,0.0,0.0
9068,2095,9067,2095,3,40,40,26,13,13,0,23,12,11,0,1.739130435,0,0,1,2,2,2,2,3,4,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,14,2,92103,0,0,0,0,0,0.0,5.138911,0.0,8,2.32,7.830022818,7.830022818,7.830022818,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,136,11.0293,18.038,22.5199,5.3108,3,2,3,25957.0576,0,0,9068,1.1645461041577931,9.656468461732604,86.38092866346264,2,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.501,0.396,0.501,7.1329,0.00397,0.0,0.0
9080,1294,9079,1294,31,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,2,92101,0,0,0,0,0,0.0,0.0,0.0,26,0.37,65.67576219,65.67576219,65.67576219,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,15,0.0,2.6487,0.0,0.8557,1,1,1,1695.1855,0,0,9080,1.7216628052666578,9.427698186773236,53.82365111519985,2,1390.0,0.0,0.0,0.0,0.0,0.0,0.37,999999.0,0.37,2.559,10.1559,0.00365,0.0,0.0
9095,1760,9094,1760,2,67,67,44,5,39,0,40,3,37,0,1.675,0,0,4,3,3,3,0,4,3,6,3,11,0,0,0,42,0,1,65,0,0,0,0,0,0,0,0,0,0,4,10,122,2,92103,0,0,0,0,0,0.0,1.143777,0.0,27,0.73,3.677038316,3.677038316,2.751978772,1,432801,432801,0,3,3,0,3,3,3,3,0,0,0,0,0,999,0,0,117,9.9939,14.651,20.3278,2.4708,2,2,2,22386.4472,0,0,9095,1.7074893615949498,12.266841838321133,103.38017260748477,2,72.0,0.0,0.0,0.0,0.0,0.0,0.173,0.331,0.173,0.331,8.9471,0.00369,0.0,0.0
9117,1153,9116,1153,24,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,76,0,54,0,0,70,205,2,92101,0,0,0,0,170,0.000204,0.0,0.0,26,0.33,2697.065472,226.6192264,2695.84587,1,432801,432801,0,0,40,0,0,40,0,40,0,0,0,0,0,999,0,2,13,0.0,0.646,0.0,0.1113,1,1,1,413.439,0,0,9117,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.725,999999.0,0.725,2.0,11.239,0.00374,0.0,0.0
10208,1848,10207,1848,28,35,35,29,0,29,0,27,0,27,0,1.296296296,0,0,4,3,2,3,2,3,3,1,0,6,376,0,0,768,112,0,0,59,0,33,0,0,3,0,0,12,2,0,148,1513,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.72,2.922567561,2.922567561,2.922567561,1,432801,432801,0,583,650,0,577,644,577,644,0,0,0,0,0,999,0,0,210,26.194,92.8981,51.8872,21.1992,3,3,3,92662.59,0,0,10208,3.782244195291624,17.853728521879635,136.65720925002185,1,609.0,0.0,0.0,0.0,0.0,0.0,0.053,0.081,0.053,0.081,9.8694,0.00382,0.0,0.0
10498,2029,10497,2029,3,472,472,311,0,311,0,269,0,269,0,1.75464684,0,0,18,22,21,23,19,35,42,8,37,44,0,0,0,8,16,0,0,3,0,1,0,0,0,17,0,20,0,36,37,138,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.1,9.463430694,9.463430694,9.463430694,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,144,12.6946,30.5313,25.9846,10.0337,3,3,3,36170.1683,0,0,10498,1.3433250997271582,10.678404295881618,93.07766435749475,2,496.0,0.0,0.0,0.0,0.0,0.0,0.351,0.351,0.351,0.351,7.6165,0.00399,0.0,0.0
10559,2186,10558,2186,29,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,52,2,92101,0,0,0,0,0,0.0,0.0,0.0,8,2.16,27.40777419,27.40777419,27.40777419,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,24,3.3275,0.2861,7.5543,0.0,1,1,1,5017.876,0,0,10559,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.669,999999.0,0.669,1.321,8.6036,0.00372,0.0,0.0
